retro_native_rank	supplier_id	consumer_id	supplier_name	consumer_name	supplier_family	consumer_family	score	supplier_is_retro50	consumer_is_retro50	legacy_policy_eligible	new_same_parent_family_expansion	candidate_origin	r386_disposition	r386_raw_native_rank	current_adjudication_state	completed_product_id	needs_fresh_adjudication	interface_matches	addressed_weaknesses	shared_domains
734	PARENT:R040_M147_SALC	FOUNDRY:P137	R040_M147_SALC	P137 MPHA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	24.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation	uncertainty	uncertainty
735	PARENT:R040_M147_SALC	FOUNDRY:P143	R040_M147_SALC	P143 DLIC	FOUNDRY_PARENT	FOUNDRY_PRODUCT	24.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation	uncertainty	uncertainty
736	PARENT:R040_M147_SALC	PARENT:IM340_IM280_CWC	R040_M147_SALC	IM340_IM280_CWC	FOUNDRY_PARENT	FOUNDRY_PARENT	24.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation	uncertainty	uncertainty
737	PARENT:R040_M147_SALC	PARENT:IM401_IM030_MFPA	R040_M147_SALC	IM401_IM030_MFPA	FOUNDRY_PARENT	FOUNDRY_PARENT	24.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation	uncertainty	uncertainty
738	PARENT:R040_M147_SALC	PARENT:IM445_IM085_CSID	R040_M147_SALC	IM445_IM085_CSID	FOUNDRY_PARENT	FOUNDRY_PARENT	24.0	True	False	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation	uncertainty	uncertainty
739	PARENT:R040_M147_SALC	PARENT:R008_E612_E613_LGID	R040_M147_SALC	R008_E612_E613_LGID	FOUNDRY_PARENT	FOUNDRY_PARENT	24.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation	uncertainty	uncertainty
740	PARENT:R040_M147_SALC	PARENT:R014_S781_S792_ACSA	R040_M147_SALC	R014_S781_S792_ACSA	FOUNDRY_PARENT	FOUNDRY_PARENT	24.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation	uncertainty	uncertainty
741	PARENT:R040_M147_SALC	PARENT:R018_M866_M880_MCSC	R040_M147_SALC	R018_M866_M880_MCSC	FOUNDRY_PARENT	FOUNDRY_PARENT	24.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation	uncertainty	uncertainty
742	PARENT:R040_M147_SALC	PARENT:R045_TARGET_MEMORY_ATRC	R040_M147_SALC	R045_TARGET_MEMORY_ATRC	FOUNDRY_PARENT	FOUNDRY_PARENT	24.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	representation	uncertainty	uncertainty
743	PARENT:R044_DECISION_LOSS_DLEW	FOUNDRY:P035	R044_DECISION_LOSS_DLEW	P035 SVCO	FOUNDRY_PARENT	FOUNDRY_PRODUCT	24.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate	decision	allocation,calibration,decision,selection,support,uncertainty
744	PARENT:R044_DECISION_LOSS_DLEW	LCB-K012	R044_DECISION_LOSS_DLEW	PolicyAwareTimingSensorV0	FOUNDRY_PARENT	LCB_KERNEL	24.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate	decision	allocation,calibration,control,decision,support,uncertainty
745	FOUNDRY:P021	PARENT:R008_E612_E613_LGID	P021 MRIA	R008_E612_E613_LGID	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation	uncertainty	uncertainty
746	FOUNDRY:P021	PARENT:R014_S781_S792_ACSA	P021 MRIA	R014_S781_S792_ACSA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation	uncertainty	uncertainty
747	FOUNDRY:P021	PARENT:R018_M866_M880_MCSC	P021 MRIA	R018_M866_M880_MCSC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation	uncertainty	uncertainty
748	FOUNDRY:P021	PARENT:R045_TARGET_MEMORY_ATRC	P021 MRIA	R045_TARGET_MEMORY_ATRC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation	uncertainty	uncertainty
749	FOUNDRY:P023	PARENT:R045_TARGET_MEMORY_ATRC	P023 COST	R045_TARGET_MEMORY_ATRC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration,support	calibration,support,transfer
750	FOUNDRY:P029	PARENT:R023_M421_M428_CORMA	P029 RATR	R023_M421_M428_CORMA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	representation	resilience	decision,reduction,resilience
751	FOUNDRY:P057	PARENT:R040_M147_SALC	P057 FIAC	R040_M147_SALC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision,uncertainty
752	FOUNDRY:P071	PARENT:R023_M421_M428_CORMA	P071 HPDT	R023_M421_M428_CORMA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		calibration,decision	calibration,decision,transfer
753	FOUNDRY:P076	PARENT:R014_S781_S792_ACSA	P076 MCFS	R014_S781_S792_ACSA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
754	FOUNDRY:P076	PARENT:R041_CONSTRAINED_POLICY_CAPL	P076 MCFS	R041_CONSTRAINED_POLICY_CAPL	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,risk
755	FOUNDRY:P076	PARENT:R044_DECISION_LOSS_DLEW	P076 MCFS	R044_DECISION_LOSS_DLEW	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
756	FOUNDRY:P079	PARENT:R003_C333_RIC	P079 CBIA	R003_C333_RIC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	calibration	calibration,transfer
757	FOUNDRY:P079	PARENT:R007_C349_BICC	P079 CBIA	R007_C349_BICC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	calibration	calibration,transfer
758	FOUNDRY:P079	PARENT:R013_C376_OWNM	P079 CBIA	R013_C376_OWNM	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	calibration	calibration,transfer
759	FOUNDRY:P079	PARENT:R040_M147_SALC	P079 CBIA	R040_M147_SALC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision,uncertainty
760	FOUNDRY:P080	PARENT:R020_P848_P851_SCCRT	P080 RAMR	R020_P848_P851_SCCRT	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	resilience	decision,resilience
761	FOUNDRY:P080	PARENT:R023_M421_M428_CORMA	P080 RAMR	R023_M421_M428_CORMA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	resilience	decision,resilience
762	FOUNDRY:P080	PARENT:R033_M420_OASRD	P080 RAMR	R033_M420_OASRD	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	resilience	decision,resilience
763	FOUNDRY:P080	PARENT:R039_DECISION_BELIEF_DSBC	P080 RAMR	R039_DECISION_BELIEF_DSBC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	resilience	decision,resilience
764	FOUNDRY:P080	PARENT:R040_M147_SALC	P080 RAMR	R040_M147_SALC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	resilience	decision,resilience
765	FOUNDRY:P080	PARENT:R042_PREDICTIVE_STATE_PSCT	P080 RAMR	R042_PREDICTIVE_STATE_PSCT	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	resilience	decision,resilience
766	FOUNDRY:P080	PARENT:R047_MORTGAGE_COMPETING_MCRIS	P080 RAMR	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	resilience	decision,resilience
767	FOUNDRY:P096	PARENT:R040_M147_SALC	P096 TRIA	R040_M147_SALC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision,uncertainty
768	FOUNDRY:P096	PARENT:R044_DECISION_LOSS_DLEW	P096 TRIA	R044_DECISION_LOSS_DLEW	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	uncertainty	decision,uncertainty
769	FOUNDRY:P096	PARENT:R045_TARGET_MEMORY_ATRC	P096 TRIA	R045_TARGET_MEMORY_ATRC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	uncertainty	dynamics,uncertainty
770	FOUNDRY:P096	PARENT:R047_MORTGAGE_COMPETING_MCRIS	P096 TRIA	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision,risk
771	FOUNDRY:P114	PARENT:R014_S781_S792_ACSA	P114 HPAC	R014_S781_S792_ACSA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
772	FOUNDRY:P114	PARENT:R044_DECISION_LOSS_DLEW	P114 HPAC	R044_DECISION_LOSS_DLEW	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
773	FOUNDRY:P115	PARENT:R014_S781_S792_ACSA	P115 PAAC	R014_S781_S792_ACSA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
774	FOUNDRY:P115	PARENT:R044_DECISION_LOSS_DLEW	P115 PAAC	R044_DECISION_LOSS_DLEW	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
775	FOUNDRY:P117	PARENT:R014_S781_S792_ACSA	P117 MFAC	R014_S781_S792_ACSA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
776	FOUNDRY:P117	PARENT:R044_DECISION_LOSS_DLEW	P117 MFAC	R044_DECISION_LOSS_DLEW	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
777	FOUNDRY:P119	PARENT:R014_S781_S792_ACSA	P119 RAPT	R014_S781_S792_ACSA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
778	FOUNDRY:P119	PARENT:R044_DECISION_LOSS_DLEW	P119 RAPT	R044_DECISION_LOSS_DLEW	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration,transfer
779	FOUNDRY:P136	PARENT:R008_E612_E613_LGID	P136 QAIG	R008_E612_E613_LGID	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	uncertainty	uncertainty
780	FOUNDRY:P136	PARENT:R014_S781_S792_ACSA	P136 QAIG	R014_S781_S792_ACSA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	uncertainty	uncertainty
781	FOUNDRY:P136	PARENT:R018_M866_M880_MCSC	P136 QAIG	R018_M866_M880_MCSC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	uncertainty	uncertainty
782	FOUNDRY:P136	PARENT:R023_M421_M428_CORMA	P136 QAIG	R023_M421_M428_CORMA	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
783	FOUNDRY:P136	PARENT:R033_M420_OASRD	P136 QAIG	R033_M420_OASRD	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
784	FOUNDRY:P136	PARENT:R039_DECISION_BELIEF_DSBC	P136 QAIG	R039_DECISION_BELIEF_DSBC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
785	FOUNDRY:P136	PARENT:R042_PREDICTIVE_STATE_PSCT	P136 QAIG	R042_PREDICTIVE_STATE_PSCT	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
786	FOUNDRY:P136	PARENT:R045_TARGET_MEMORY_ATRC	P136 QAIG	R045_TARGET_MEMORY_ATRC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	uncertainty	uncertainty
787	FOUNDRY:P136	PARENT:R047_MORTGAGE_COMPETING_MCRIS	P136 QAIG	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
788	FOUNDRY:P138	PARENT:R033_M420_OASRD	P138 SPIA	R033_M420_OASRD	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
789	FOUNDRY:P138	PARENT:R039_DECISION_BELIEF_DSBC	P138 SPIA	R039_DECISION_BELIEF_DSBC	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
790	FOUNDRY:P138	PARENT:R042_PREDICTIVE_STATE_PSCT	P138 SPIA	R042_PREDICTIVE_STATE_PSCT	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
791	FOUNDRY:P138	PARENT:R047_MORTGAGE_COMPETING_MCRIS	P138 SPIA	R047_MORTGAGE_COMPETING_MCRIS	FOUNDRY_PRODUCT	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
792	LCB-K016	PARENT:R008_E612_E613_LGID	BoundaryAccessibilityRankerV0	R008_E612_E613_LGID	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration
793	LCB-K016	PARENT:R041_CONSTRAINED_POLICY_CAPL	BoundaryAccessibilityRankerV0	R041_CONSTRAINED_POLICY_CAPL	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		calibration
794	LCB-K017	PARENT:R008_E612_E613_LGID	SupportFunctionActiveSensingV0	R008_E612_E613_LGID	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	support	support
795	LCB-K017	PARENT:R014_S781_S792_ACSA	SupportFunctionActiveSensingV0	R014_S781_S792_ACSA	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	support	support
796	LCB-K017	PARENT:R018_M866_M880_MCSC	SupportFunctionActiveSensingV0	R018_M866_M880_MCSC	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	support	support
797	LCB-K017	PARENT:R045_TARGET_MEMORY_ATRC	SupportFunctionActiveSensingV0	R045_TARGET_MEMORY_ATRC	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	support	support
798	LCB-K020	PARENT:R020_P848_P851_SCCRT	BackreactionAwareSensorV0	R020_P848_P851_SCCRT	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
799	LCB-K020	PARENT:R023_M421_M428_CORMA	BackreactionAwareSensorV0	R023_M421_M428_CORMA	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
800	LCB-K020	PARENT:R033_M420_OASRD	BackreactionAwareSensorV0	R033_M420_OASRD	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
801	LCB-K020	PARENT:R039_DECISION_BELIEF_DSBC	BackreactionAwareSensorV0	R039_DECISION_BELIEF_DSBC	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
802	LCB-K020	PARENT:R040_M147_SALC	BackreactionAwareSensorV0	R040_M147_SALC	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
803	LCB-K020	PARENT:R042_PREDICTIVE_STATE_PSCT	BackreactionAwareSensorV0	R042_PREDICTIVE_STATE_PSCT	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
804	LCB-K020	PARENT:R047_MORTGAGE_COMPETING_MCRIS	BackreactionAwareSensorV0	R047_MORTGAGE_COMPETING_MCRIS	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence	decision	decision
805	LCB-K065	PARENT:R008_E612_E613_LGID	InformationProductionEquilibriumGuardV0	R008_E612_E613_LGID	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,gate		calibration
806	LCB-K073	PARENT:R041_CONSTRAINED_POLICY_CAPL	ConsumableSafeguardStateV0	R041_CONSTRAINED_POLICY_CAPL	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate,representation		calibration,decision
807	LCB-K080	PARENT:R008_E612_E613_LGID	CompressionTopologyGuardV0	R008_E612_E613_LGID	LCB_KERNEL	FOUNDRY_PARENT	23.0	False	True	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	gate,representation		calibration
808	PARENT:IM374_IM272_DSDA	PARENT:R008_E612_E613_LGID	IM374_IM272_DSDA	R008_E612_E613_LGID	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	False	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	boundary,gate		calibration
809	PARENT:IM374_IM272_DSDA	PARENT:R041_CONSTRAINED_POLICY_CAPL	IM374_IM272_DSDA	R041_CONSTRAINED_POLICY_CAPL	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	False	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	boundary,gate		calibration
810	PARENT:IM455_IM094_DTTC	PARENT:R008_E612_E613_LGID	IM455_IM094_DTTC	R008_E612_E613_LGID	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	False	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	boundary,gate		calibration
811	PARENT:IM455_IM094_DTTC	PARENT:R041_CONSTRAINED_POLICY_CAPL	IM455_IM094_DTTC	R041_CONSTRAINED_POLICY_CAPL	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	False	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	boundary,gate		calibration
812	PARENT:R001_C313_BPISD	LCB-K003	R001_C313_BPISD	SharedCapacityAllocatorV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
813	PARENT:R001_C313_BPISD	LCB-K010	R001_C313_BPISD	CoverageFeedbackControllerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
814	PARENT:R001_C313_BPISD	LCB-K015	R001_C313_BPISD	VarianceAwareCapacityPlannerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
815	PARENT:R001_C313_BPISD	LCB-K035	R001_C313_BPISD	ConsequenceCoverageAllocatorV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
816	PARENT:R001_C313_BPISD	LCB-K048	R001_C313_BPISD	MultiFidelityBudgetControllerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
817	PARENT:R001_C313_BPISD	LCB-K049	R001_C313_BPISD	BarrierAwareTransitionPlannerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
818	PARENT:R001_C313_BPISD	LCB-K055	R001_C313_BPISD	InterfaceWidthOptimizerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
819	PARENT:R001_C313_BPISD	LCB-K056	R001_C313_BPISD	BurdenReliefControllerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
820	PARENT:R001_C313_BPISD	LCB-K068	R001_C313_BPISD	AdmissibleShiftRobustOptimizerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
821	PARENT:R001_C313_BPISD	LCB-K086	R001_C313_BPISD	TestingWealthControllerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
822	PARENT:R001_C313_BPISD	LCB-K090	R001_C313_BPISD	ObservabilityCoveragePlannerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
823	PARENT:R001_C313_BPISD	LCB-K091	R001_C313_BPISD	ReachAvoidViabilityPlannerV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	evidence,representation		decision
824	PARENT:R001_C313_BPISD	PARENT:R037_SUPPORT_COVARIANCE_SACPS	R001_C313_BPISD	R037_SUPPORT_COVARIANCE_SACPS	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	evidence,representation		decision
825	PARENT:R001_C313_BPISD	PARENT:R038_DECISION_HEDGE_DHCC	R001_C313_BPISD	R038_DECISION_HEDGE_DHCC	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	evidence,representation		decision
826	PARENT:R001_C313_BPISD	PARENT:R041_CONSTRAINED_POLICY_CAPL	R001_C313_BPISD	R041_CONSTRAINED_POLICY_CAPL	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	evidence,representation		decision
827	PARENT:R001_C313_BPISD	PARENT:R044_DECISION_LOSS_DLEW	R001_C313_BPISD	R044_DECISION_LOSS_DLEW	FOUNDRY_PARENT	FOUNDRY_PARENT	23.0	True	True	False	True	R388_RETRO50_SAME_PARENT_EXPANSION					True	evidence,representation		decision
828	PARENT:R016_M821_M839_FCMS	FOUNDRY:P111	R016_M821_M839_FCMS	P111 LVAI	FOUNDRY_PARENT	FOUNDRY_PRODUCT	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True		decision,uncertainty	calibration,decision,uncertainty
829	PARENT:R018_M866_M880_MCSC	FOUNDRY:P033	R018_M866_M880_MCSC	P033 CATF	FOUNDRY_PARENT	FOUNDRY_PRODUCT	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		allocation,calibration,support,uncertainty
830	PARENT:R018_M866_M880_MCSC	FOUNDRY:P035	R018_M866_M880_MCSC	P035 SVCO	FOUNDRY_PARENT	FOUNDRY_PRODUCT	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		allocation,calibration,selection,support,uncertainty
831	PARENT:R018_M866_M880_MCSC	FOUNDRY:P078	R018_M866_M880_MCSC	P078 IARA	FOUNDRY_PARENT	FOUNDRY_PRODUCT	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		allocation,audit,calibration,support,transfer,uncertainty
832	PARENT:R018_M866_M880_MCSC	LCB-K012	R018_M866_M880_MCSC	PolicyAwareTimingSensorV0	FOUNDRY_PARENT	LCB_KERNEL	23.0	True	False	True	False	R388_RETRO50_EXISTING_NATIVE_SPACE					True	boundary,gate		allocation,calibration,control,support,uncertainty
